height,weight,label
162,62,normal
183,97,faty
150,50,normal
178,54,thin
162,95,faty
194,46,thin
189,52,thin
187,90,faty
162,60,normal
158,78,faty
184,94,faty
180,58,thin
170,85,faty
165,99,faty
191,50,thin
181,97,faty
195,59,thin
164,91,faty
166,82,faty
183,53,thin
168,63,normal
162,60,normal
161,60,normal
183,92,faty
186,94,faty
194,59,thin
193,86,normal
169,90,faty
156,41,thin
177,56,thin
183,89,faty
168,49,thin
196,38,thin
168,48,thin
155,86,faty
163,46,thin
165,56,normal
166,54,normal
186,60,thin
184,60,thin
169,74,faty
195,96,normal
187,85,normal
189,52,thin
163,51,normal
157,64,faty
162,51,normal
192,75,normal
190,74,normal
186,98,faty
192,35,thin
150,82,faty
196,89,normal
177,88,faty
166,65,normal
160,48,normal
186,63,thin
176,48,thin
151,90,faty
164,91,faty
194,53,thin
198,89,normal
163,87,faty
187,83,normal
175,56,thin
196,66,thin
184,67,normal
157,52,normal
169,36,thin
158,76,faty
178,52,thin
176,46,thin
165,65,normal
162,53,normal
152,43,normal
180,92,faty
151,44,normal
163,42,thin
162,100,faty
188,49,thin
192,56,thin
160,54,normal
159,40,thin
167,40,thin
192,60,thin
197,52,thin
196,55,thin
150,58,faty
195,69,thin
185,59,thin
175,43,thin
171,75,faty
170,57,normal
186,91,faty
177,68,normal
163,49,thin
190,88,normal
164,73,faty
176,80,faty
156,43,thin
150,77,faty
183,72,normal
191,58,thin
177,51,thin
181,84,faty
173,52,thin
188,59,thin
156,47,normal
176,42,thin
164,37,thin
155,40,thin
175,58,normal
161,71,faty
176,43,thin
188,83,normal
157,72,faty
160,79,faty
182,74,normal
183,51,thin
188,59,thin
180,45,thin
170,61,normal
192,46,thin
159,79,faty
184,65,normal
152,68,faty
183,78,normal
153,68,faty
169,38,thin
168,64,normal
165,58,normal
155,40,thin
180,59,thin
155,63,faty
172,92,faty
187,66,normal
157,61,normal
158,84,faty
174,52,thin
161,62,normal
185,40,thin
153,41,thin
198,51,thin
161,73,faty
165,62,normal
181,95,faty
180,42,thin
172,41,thin
162,100,faty
198,85,normal
172,92,faty
153,57,normal
178,76,normal
164,60,normal
181,42,thin
162,55,normal
161,61,normal
192,97,faty
199,51,thin
164,77,faty
151,35,thin
184,59,thin
189,95,faty
200,77,normal
152,53,normal
192,55,thin
190,62,thin
177,46,thin
170,73,normal
182,55,thin
160,89,faty
166,62,normal
154,96,faty
185,48,thin
199,52,thin
191,62,thin
198,51,thin
164,74,faty
191,89,normal
193,100,faty
160,59,normal
164,87,faty
169,76,faty
158,43,thin
153,56,normal
200,100,normal
157,72,faty
184,53,thin
190,97,faty
196,91,normal
179,60,normal
152,37,thin
154,74,faty
162,78,faty
165,91,faty
183,84,normal
169,77,faty
162,65,normal
164,100,faty
165,44,thin
158,39,thin
178,77,normal
196,51,thin
167,67,normal
174,92,faty
151,68,faty
175,35,thin
193,44,thin
196,85,normal
179,65,normal
191,64,thin
195,44,thin
157,37,thin
200,97,normal
155,55,normal
189,40,thin
161,94,faty
188,61,thin
178,57,thin
167,82,faty
193,74,normal
171,35,thin
164,90,faty
152,68,faty
190,35,thin
153,85,faty
172,54,thin
199,56,thin
167,65,normal
198,91,normal
187,48,thin
193,45,thin
156,57,normal
181,41,thin
151,94,faty
161,46,thin
187,57,thin
181,76,normal
200,40,thin
184,73,normal
175,58,normal
172,100,faty
176,75,normal
185,53,thin
179,80,normal
180,72,normal
168,41,thin
150,50,normal
194,54,thin
189,40,thin
192,75,normal
194,92,normal
184,97,faty
167,85,faty
190,50,thin
181,90,faty
151,98,faty
150,62,faty
175,80,faty
162,47,thin
181,51,thin
175,75,normal
188,98,faty
170,98,faty
174,57,normal
154,42,thin
192,43,thin
200,55,thin
189,51,thin
178,51,thin
175,49,thin
162,100,faty
191,85,normal
197,74,normal
168,60,normal
162,99,faty
193,77,normal
172,54,thin
176,97,faty
162,99,faty
169,42,thin
153,72,faty
190,53,thin
163,93,faty
174,74,normal
152,72,faty
198,53,thin
180,50,thin
182,74,normal
187,94,faty
181,45,thin
173,79,faty
200,82,normal
192,74,normal
170,64,normal
165,57,normal
196,65,thin
156,72,faty
194,56,thin
182,38,thin
178,52,thin
161,60,normal
152,54,normal
180,84,faty
168,85,faty
188,48,thin
190,67,normal
182,66,normal
151,94,faty
185,63,thin
174,89,faty
171,86,faty
158,36,thin
196,47,thin
187,99,faty
180,74,normal
161,79,faty
197,94,normal
194,55,thin
157,64,faty
194,78,normal
170,86,faty
171,48,thin
180,54,thin
179,41,thin
151,70,faty
154,95,faty
180,36,thin
160,42,thin
158,98,faty
182,61,thin
150,44,normal
157,75,faty
189,53,thin
155,71,faty
200,46,thin
194,43,thin
167,41,thin
193,86,normal
168,70,normal
152,84,faty
151,54,normal
199,44,thin
156,83,faty
151,96,faty
160,36,thin
177,53,thin
193,84,normal
191,36,thin
153,72,faty
195,78,normal
161,97,faty
154,48,normal
155,60,normal
160,71,faty
152,83,faty
195,48,thin
185,98,faty
183,100,faty
150,50,normal
169,55,normal
153,73,faty
164,94,faty
199,79,normal
179,61,normal
164,78,faty
171,54,thin
157,97,faty
194,61,thin
153,43,thin
192,100,faty
198,43,thin
173,81,faty
182,35,thin
160,78,faty
182,92,faty
192,66,thin
166,50,thin
184,98,faty
195,59,thin
194,75,normal
170,76,faty
150,75,faty
173,60,normal
162,81,faty
186,65,normal
180,39,thin
161,52,normal
188,92,faty
171,80,faty
170,88,faty
184,82,normal
200,55,thin
183,89,faty
160,65,normal
200,95,normal
195,99,faty
196,44,thin
162,76,faty
189,42,thin
182,46,thin
155,73,faty
165,59,normal
155,85,faty
155,62,faty
171,57,normal
150,89,faty
153,98,faty
165,37,thin
177,56,thin
181,71,normal
161,81,faty
174,91,faty
156,50,normal
163,98,faty
191,71,normal
164,86,faty
171,89,faty
170,88,faty
161,80,faty
192,69,normal
178,82,faty
155,91,faty
197,86,normal
173,54,thin
151,71,faty
162,78,faty
195,63,thin
153,68,faty
172,62,normal
161,86,faty
161,46,thin
196,54,thin
163,59,normal
200,38,thin
198,55,thin
186,38,thin
166,44,thin
170,57,normal
161,80,faty
162,100,faty
154,82,faty
157,87,faty
193,68,thin
169,80,faty
154,62,faty
175,92,faty
155,56,normal
161,87,faty
187,76,normal
159,89,faty
198,46,thin
166,49,thin
195,95,normal
169,38,thin
192,64,thin
151,35,thin
172,63,normal
173,66,normal
151,91,faty
181,99,faty
165,45,thin
171,76,faty
155,69,faty
189,61,thin
199,82,normal
155,77,faty
189,71,normal
193,76,normal
154,73,faty
158,65,faty
164,73,faty
197,83,normal
164,63,normal
180,54,thin
166,86,faty
184,78,normal
169,51,thin
163,73,faty
173,74,normal
156,76,faty
155,64,faty
199,48,thin
172,54,thin
168,79,faty
152,85,faty
166,64,normal
156,93,faty
194,61,thin
180,97,faty
170,44,thin
169,63,normal
173,41,thin
150,62,faty
190,93,faty
170,93,faty
150,39,thin
194,84,normal
159,58,normal
197,63,thin
156,73,faty
184,100,faty
173,37,thin
165,53,normal
192,100,faty
190,52,thin
170,45,thin
179,84,faty
190,100,faty
194,50,thin
156,97,faty
155,42,thin
188,57,thin
194,76,normal
192,42,thin
174,45,thin
170,48,thin
157,58,normal
172,76,faty
157,59,normal
200,59,thin
188,71,normal
169,53,normal
183,94,faty
184,39,thin
177,65,normal
179,94,faty
166,88,faty
177,91,faty
186,84,normal
156,81,faty
154,96,faty
173,55,thin
156,73,faty
176,39,thin
188,75,normal
161,61,normal
181,65,normal
176,49,thin
158,89,faty
199,74,normal
176,44,thin
189,42,thin
187,46,thin
172,38,thin
189,59,thin
199,85,normal
177,100,faty
195,75,normal
179,75,normal
170,42,thin
155,88,faty
184,40,thin
150,93,faty
169,80,faty
164,75,faty
161,74,faty
198,96,normal
186,90,faty
162,35,thin
195,90,normal
200,84,normal
169,56,normal
191,65,thin
192,78,normal
169,81,faty
188,47,thin
180,56,thin
187,63,thin
153,70,faty
166,76,faty
160,92,faty
157,94,faty
169,87,faty
172,57,normal
162,91,faty
175,90,faty
157,90,faty
191,86,normal
192,92,normal
185,51,thin
152,54,normal
193,37,thin
199,40,thin
195,92,normal
171,84,faty
151,75,faty
195,59,thin
164,77,faty
192,61,thin
168,99,faty
160,85,faty
167,58,normal
158,77,faty
186,73,normal
193,69,normal
171,73,normal
166,39,thin
189,37,thin
172,61,normal
168,62,normal
158,94,faty
196,86,normal
199,95,normal
188,42,thin
193,88,normal
193,39,thin
199,70,thin
153,70,faty
186,46,thin
172,99,faty
200,39,thin
154,48,normal
193,77,normal
163,42,thin
172,80,faty
165,42,thin
193,61,thin
160,51,normal
157,59,normal
163,95,faty
189,70,normal
157,54,normal
166,42,thin
189,77,normal
191,78,normal
194,41,thin
167,53,normal
188,60,thin
192,93,normal
153,48,normal
152,81,faty
179,75,normal
172,72,normal
185,97,faty
169,72,normal
168,99,faty
159,53,normal
183,83,normal
199,87,normal
194,50,thin
157,77,faty
167,98,faty
194,66,thin
158,59,normal
150,58,faty
174,39,thin
174,74,normal
174,69,normal
197,42,thin
184,57,thin
184,88,faty
177,83,faty
199,84,normal
175,94,faty
156,94,faty
178,43,thin
180,46,thin
153,54,normal
174,66,normal
196,90,normal
168,60,normal
184,80,normal
195,47,thin
198,46,thin
179,73,normal
182,37,thin
171,67,normal
182,96,faty
173,61,normal
181,64,normal
179,79,normal
170,43,thin
171,66,normal
153,77,faty
191,35,thin
190,56,thin
185,51,thin
173,93,faty
190,84,normal
179,88,faty
152,55,normal
196,61,thin
169,36,thin
181,37,thin
194,91,normal
154,43,thin
174,95,faty
155,82,faty
194,65,thin
183,97,faty
183,94,faty
176,57,thin
197,40,thin
178,98,faty
161,65,normal
199,75,normal
173,42,thin
184,41,thin
192,40,thin
162,48,thin
159,35,thin
183,82,normal
169,78,faty
179,84,faty
151,44,normal
189,74,normal
156,39,thin
181,91,faty
186,47,thin
193,78,normal
157,60,normal
192,94,normal
151,65,faty
163,93,faty
161,92,faty
181,99,faty
155,63,faty
192,89,normal
158,86,faty
184,63,normal
175,74,normal
194,90,normal
154,49,normal
152,77,faty
152,85,faty
183,55,thin
194,87,normal
197,38,thin
199,36,thin
157,60,normal
198,46,thin
190,87,normal
175,96,faty
179,58,thin
184,61,thin
156,54,normal
163,82,faty
177,39,thin
199,55,thin
170,82,faty
169,86,faty
167,91,faty
166,81,faty
195,83,normal
185,66,normal
165,80,faty
177,84,faty
172,92,faty
151,43,normal
156,47,normal
181,81,normal
153,67,faty
179,82,faty
171,99,faty
172,94,faty
182,96,faty
156,52,normal
183,65,normal
160,92,faty
165,78,faty
166,90,faty
152,73,faty
155,57,normal
164,85,faty
178,47,thin
190,91,normal
193,79,normal
153,91,faty
195,71,normal
160,47,thin
158,73,faty
164,42,thin
169,54,normal
169,36,thin
168,82,faty
184,55,thin
172,71,normal
166,79,faty
189,56,thin
194,58,thin
193,93,normal
195,97,faty
175,45,thin
154,65,faty
154,60,normal
167,71,normal
178,73,normal
174,65,normal
194,80,normal
177,51,thin
167,86,faty
187,81,normal
192,44,thin
170,70,normal
173,79,faty
153,35,thin
161,98,faty
183,91,faty
163,87,faty
169,36,thin
199,42,thin
150,99,faty
162,91,faty
174,80,faty
150,41,thin
168,71,normal
174,67,normal
159,82,faty
185,54,thin
186,70,normal
198,57,thin
190,51,thin
150,36,thin
153,68,faty
163,76,faty
152,55,normal
179,86,faty
181,62,normal
164,92,faty
183,74,normal
158,55,normal
163,97,faty
155,93,faty
180,62,normal
168,59,normal
160,85,faty
164,93,faty
157,90,faty
193,74,normal
188,90,normal
159,44,thin
178,86,faty
164,64,normal
194,76,normal
193,90,normal
184,43,thin
190,39,thin
180,89,faty
175,52,thin
171,42,thin
176,67,normal
193,72,normal
183,68,normal
196,62,thin
192,56,thin
192,55,thin
180,97,faty
197,49,thin
157,48,normal
177,54,thin
154,68,faty
197,46,thin
151,35,thin
197,39,thin
172,56,normal
166,88,faty
175,92,faty
151,40,thin
184,59,thin
170,87,faty
184,55,thin
193,83,normal
192,38,thin
152,40,thin
174,69,normal
193,49,thin
200,45,thin
172,72,normal
169,91,faty
188,55,thin
161,43,thin
181,44,thin
161,49,normal
197,91,normal
150,55,normal
173,64,normal
165,75,faty
150,76,faty
155,63,faty
150,54,normal
188,88,normal
179,54,thin
175,81,faty
169,68,normal
174,41,thin
171,83,faty
158,84,faty
191,82,normal
188,56,thin
190,60,thin
170,56,normal
181,73,normal
182,38,thin
166,76,faty
159,79,faty
160,77,faty
165,44,thin
152,81,faty
167,38,thin
162,64,normal
158,39,thin
171,84,faty
200,93,normal
178,58,thin
186,52,thin
166,98,faty
188,35,thin
151,64,faty
151,39,thin
183,89,faty
180,40,thin
197,46,thin
192,70,normal
183,88,faty
176,81,faty
160,88,faty
176,92,faty
160,97,faty
193,40,thin
199,42,thin
184,100,faty
171,85,faty
161,45,thin
179,88,faty
163,100,faty
183,52,thin
183,48,thin
170,48,thin
190,91,normal
198,75,normal
161,44,thin
164,55,normal
160,49,normal
174,86,faty
156,87,faty
198,82,normal
174,69,normal
189,95,faty
167,49,thin
150,70,faty
187,97,faty
183,48,thin
163,51,normal
197,94,normal
183,61,thin
191,77,normal
150,82,faty
193,40,thin
178,48,thin
188,35,thin
175,77,normal
153,66,faty
174,78,faty
161,36,thin
166,73,faty
185,60,thin
156,61,normal
173,66,normal
163,94,faty
150,89,faty
170,57,normal
161,81,faty
165,100,faty
185,80,normal
167,43,thin
189,39,thin
154,53,normal
155,98,faty
150,74,faty
166,71,faty
194,94,normal
177,48,thin
186,96,faty
188,75,normal
167,98,faty
157,63,faty
192,85,normal
162,58,normal
182,70,normal
193,67,thin
185,90,faty
177,74,normal
197,42,thin
156,77,faty
150,58,faty
178,92,faty
196,70,thin
151,62,faty
200,84,normal
198,72,thin
183,59,thin
166,35,thin
194,84,normal
153,74,faty
151,84,faty
187,64,thin
161,48,normal
197,100,faty
189,85,normal
187,40,thin
179,67,normal
170,84,faty
197,77,normal
188,88,normal
189,63,thin
158,98,faty
199,96,normal
156,51,normal
160,59,normal
193,93,normal
152,61,faty
182,82,normal
158,75,faty
200,54,thin
166,65,normal
158,45,thin
179,83,faty
152,92,faty
188,51,thin
190,38,thin
172,81,faty
192,55,thin
177,52,thin
155,69,faty
197,64,thin
186,35,thin
186,92,faty
157,55,normal
177,96,faty
183,84,normal
200,89,normal
160,41,thin
162,65,normal
161,89,faty
195,43,thin
152,81,faty
162,55,normal
178,57,thin
184,35,thin
185,80,normal
192,65,thin
189,87,normal
200,62,thin
178,99,faty
169,88,faty
197,70,thin
194,93,normal
190,47,thin
183,85,normal
174,68,normal
184,45,thin
156,52,normal
198,98,normal
170,64,normal
154,36,thin
159,81,faty
170,77,faty
170,96,faty
200,82,normal
194,60,thin
169,59,normal
173,82,faty
181,98,faty
198,93,normal
182,93,faty
154,63,faty
167,85,faty
166,91,faty
151,70,faty
169,83,faty
163,99,faty
196,42,thin
181,67,normal
187,72,normal
195,50,thin
171,39,thin
157,88,faty
191,77,normal
154,35,thin
158,79,faty
194,49,thin
156,59,normal
182,77,normal
173,56,normal
177,72,normal
199,59,thin
175,47,thin
154,40,thin
197,36,thin
153,63,faty
162,89,faty
170,93,faty
161,98,faty
194,58,thin
170,88,faty
159,42,thin
200,63,thin
170,64,normal
167,62,normal
199,68,thin
163,65,normal
150,71,faty
164,37,thin
168,40,thin
156,81,faty
169,98,faty
189,38,thin
157,37,thin
189,56,thin
195,84,normal
175,52,thin
184,56,thin
152,41,thin
196,89,normal
155,62,faty
188,47,thin
199,43,thin
175,44,thin
191,82,normal
188,63,thin
168,37,thin
183,50,thin
163,43,thin
195,70,thin
155,86,faty
158,71,faty
176,93,faty
162,59,normal
159,69,faty
182,95,faty
154,93,faty
184,97,faty
159,69,faty
162,66,normal
170,55,normal
188,69,normal
165,90,faty
196,53,thin
189,99,faty
199,79,normal
172,89,faty
190,45,thin
172,84,faty
156,68,faty
170,68,normal
174,48,thin
162,81,faty
169,97,faty
158,87,faty
175,78,normal
163,68,faty
175,41,thin
200,93,normal
182,99,faty
174,59,normal
198,68,thin
198,55,thin
190,87,normal
187,76,normal
165,55,normal
182,100,faty
196,37,thin
159,53,normal
178,88,faty
153,100,faty
192,51,thin
155,51,normal
156,96,faty
196,91,normal
161,42,thin
196,100,faty
179,47,thin
158,82,faty
159,69,faty
186,46,thin
178,38,thin
190,100,faty
180,95,faty
184,77,normal
185,100,faty
199,68,thin
187,58,thin
151,96,faty
189,44,thin
171,62,normal
157,50,normal
151,65,faty
174,36,thin
180,54,thin
175,82,faty
157,82,faty
179,95,faty
170,80,faty
189,53,thin
195,62,thin
182,92,faty
166,91,faty
171,89,faty
189,95,faty
181,64,normal
182,77,normal
159,64,normal
179,52,thin
158,65,faty
199,82,normal
169,77,faty
188,62,thin
155,64,faty
161,46,thin
186,87,normal
186,75,normal
173,36,thin
164,43,thin
165,44,thin
161,76,faty
162,85,faty
193,39,thin
193,85,normal
167,60,normal
177,73,normal
177,51,thin
167,58,normal
157,63,faty
157,82,faty
157,76,faty
164,58,normal
177,72,normal
194,83,normal
158,75,faty
189,50,thin
152,49,normal
157,73,faty
170,67,normal
172,73,normal
151,39,thin
193,93,normal
170,81,faty
187,91,faty
176,69,normal
180,77,normal
187,72,normal
155,47,normal
200,66,thin
189,40,thin
200,41,thin
161,68,faty
151,68,faty
200,65,thin
174,86,faty
161,85,faty
188,87,normal
154,42,thin
182,71,normal
154,61,faty
166,69,normal
177,98,faty
185,81,normal
159,99,faty
162,100,faty
170,69,normal
200,76,normal
166,36,thin
167,82,faty
187,43,thin
171,64,normal
172,43,thin
200,79,normal
198,83,normal
170,87,faty
194,49,thin
175,95,faty
153,40,thin
187,76,normal
189,41,thin
178,37,thin
170,80,faty
176,35,thin
160,40,thin
163,77,faty
183,54,thin
193,83,normal
155,56,normal
178,98,faty
166,55,normal
162,68,faty
173,68,normal
178,90,faty
194,42,thin
188,100,faty
191,93,normal
200,64,thin
180,44,thin
157,69,faty
187,52,thin
161,71,faty
189,38,thin
169,48,thin
190,63,thin
160,38,thin
162,43,thin
169,79,faty
164,49,thin
160,87,faty
175,37,thin
154,86,faty
181,79,normal
156,59,normal
190,86,normal
175,79,faty
188,90,normal
199,91,normal
177,90,faty
187,38,thin
191,80,normal
189,96,faty
194,88,normal
152,93,faty
190,97,faty
153,87,faty
167,78,faty
158,49,normal
200,46,thin
196,78,normal
164,56,normal
193,88,normal
180,84,faty
150,62,faty
185,43,thin
183,62,normal
164,40,thin
167,65,normal
195,42,thin
169,74,faty
161,38,thin
174,55,thin
179,48,thin
178,79,normal
199,71,thin
152,96,faty
155,53,normal
198,46,thin
168,57,normal
189,49,thin
174,83,faty
189,58,thin
161,54,normal
150,97,faty
163,70,faty
167,95,faty
197,83,normal
161,99,faty
194,82,normal
159,56,normal
183,70,normal
188,62,thin
198,76,normal
200,93,normal
167,58,normal
200,94,normal
195,81,normal
164,66,normal
183,37,thin
183,47,thin
159,78,faty
195,82,normal
179,95,faty
181,55,thin
195,91,normal
187,47,thin
176,70,normal
171,49,thin
181,56,thin
192,56,thin
171,58,normal
182,67,normal
186,36,thin
155,39,thin
169,52,thin
162,70,faty
167,89,faty
153,68,faty
181,37,thin
168,61,normal
185,99,faty
162,97,faty
169,76,faty
185,77,normal
200,48,thin
156,65,faty
150,44,normal
195,57,thin
189,93,faty
200,91,normal
157,42,thin
152,80,faty
172,80,faty
159,66,faty
173,56,normal
155,67,faty
166,42,thin
197,55,thin
186,89,faty
179,73,normal
179,90,faty
192,57,thin
171,47,thin
187,42,thin
162,62,normal
189,77,normal
200,93,normal
159,67,faty
167,87,faty
154,75,faty
191,72,normal
168,80,faty
152,67,faty
169,67,normal
172,67,normal
160,54,normal
172,47,thin
179,53,thin
191,98,faty
200,48,thin
181,60,thin
168,37,thin
187,47,thin
161,86,faty
179,68,normal
154,81,faty
170,38,thin
191,37,thin
157,50,normal
157,88,faty
192,63,thin
173,61,normal
153,42,thin
197,55,thin
172,59,normal
154,42,thin
155,82,faty
188,46,thin
160,35,thin
162,43,thin
161,82,faty
197,39,thin
180,67,normal
153,56,normal
170,57,normal
193,90,normal
185,58,thin
199,41,thin
171,77,faty
161,66,normal
196,47,thin
178,49,thin
190,38,thin
184,74,normal
183,87,faty
164,58,normal
192,81,normal
186,82,normal
189,69,normal
195,47,thin
167,90,faty
155,72,faty
193,95,faty
157,60,normal
173,57,normal
194,41,thin
161,42,thin
183,74,normal
157,100,faty
155,89,faty
200,86,normal
185,44,thin
182,54,thin
178,90,faty
159,81,faty
160,99,faty
171,89,faty
191,97,faty
157,98,faty
198,58,thin
184,35,thin
186,69,normal
175,38,thin
173,67,normal
176,35,thin
196,93,normal
181,54,thin
165,46,thin
161,82,faty
195,78,normal
190,43,thin
164,60,normal
150,89,faty
175,93,faty
197,88,normal
170,58,normal
168,95,faty
188,62,thin
172,52,thin
162,54,normal
164,40,thin
157,79,faty
157,46,normal
163,75,faty
160,93,faty
191,93,normal
190,54,thin
177,48,thin
151,71,faty
159,48,normal
197,83,normal
164,52,normal
167,72,faty
152,86,faty
199,78,normal
199,53,thin
190,55,thin
180,92,faty
164,62,normal
195,49,thin
169,46,thin
195,68,thin
176,97,faty
190,46,thin
185,97,faty
152,67,faty
188,43,thin
151,91,faty
154,58,normal
153,90,faty
183,43,thin
188,57,thin
182,42,thin
167,100,faty
152,77,faty
156,40,thin
167,44,thin
168,78,faty
192,59,thin
192,82,normal
162,43,thin
185,72,normal
196,38,thin
168,47,thin
189,88,normal
181,95,faty
156,48,normal
198,75,normal
152,53,normal
183,75,normal
